,Unnamed: 0,update,gender,region,age,RegionAgeRank,teamName,score,avgAgeScore,ageAdjScore,DCFCflag,SOCSflag,WESTflag,Nationalsflag,Liverpoolflag,Vardarflag,Wolvesflag,ROFCflag,MLSNextflag,MIDWESTflag,JAGSflag,MICHUnitedflag,WAZAflag,PATOS_MAGICflag,MI_STARS_ELITEflag,TROY_SCflag,club
354,354,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,60,SALINE FC STING BLACK [2629],32.54,32.22837398373984,0.3116260162601563,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
355,355,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,61,MICHIGAN JAGUARS SUPPLEMENTAL GREEN [2721],32.4,32.22837398373984,0.17162601626015572,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,JAGS
356,356,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,62,UNITED FC MICHIGAN RED [2746],32.37,32.22837398373984,0.14162601626015459,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,MICHUnited
357,357,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,63,MICHIGAN RUSH DOWNRIVER [2812],32.27,32.22837398373984,0.04162601626016027,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
358,358,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,64,LEGENDS FC BLUE [2816],32.26,32.22837398373984,0.031626016260155154,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
359,359,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,65,PLYMOUTH SC REIGN GREEN [2942],32.1,32.22837398373984,-0.12837398373984144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
360,360,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,66,FREELAND SC FORCE GREEN [2953],32.09,32.22837398373984,-0.13837398373983945,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
361,361,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,67,PORTAGE SC WHITE [2998],32.03,32.22837398373984,-0.19837398373984172,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
362,362,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,68,FARMINGTON SC FURY RED [3013],32.01,32.22837398373984,-0.21837398373984485,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
363,363,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,69,MICHIGAN JAGUARS CW3 GREEN [3037],31.97,32.22837398373984,-0.258373983739844,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,JAGS
364,364,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,70,LAKESHORE PREMIER SC [3156],31.77,32.22837398373984,-0.4583739837398433,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
365,365,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,71,MICHIGAN JAGUARS HURON VALLEY GREEN [3208],31.71,32.22837398373984,-0.518373983739842,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,JAGS
366,366,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,72,CAP CITY ATHLETIC BLUE [3270],31.61,32.22837398373984,-0.6183739837398434,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
367,367,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,73,NATIONALS LAPEER SELECT BLACK [3322],31.53,32.22837398373984,-0.6983739837398417,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
368,368,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,74,BAY AREA SA [3347],31.48,32.22837398373984,-0.7483739837398424,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
369,369,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,75,TKO PREMIER SC WHITE [3349],31.47,32.22837398373984,-0.758373983739844,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
370,370,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,76,NATIONALS UNION RED [3433],31.36,32.22837398373984,-0.8683739837398434,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
371,371,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,77,NATIONALS UNION MACOMB SELECT BLACK [3439],31.35,32.22837398373984,-0.8783739837398414,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
372,372,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,78,MICHIGAN TIGERS FC BLUE [3469],31.3,32.22837398373984,-0.9283739837398421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
373,373,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,79,NATIONALS NORTH OAKLAND SELECT BLACK [3542],31.16,32.22837398373984,-1.0683739837398427,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
374,374,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,80,HURON SA CHIEFS RED [3572],31.09,32.22837398373984,-1.138373983739843,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
375,375,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,81,FORCE SC GREEN [3620],31.01,32.22837398373984,-1.2183739837398413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
376,376,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,82,EASTSIDE FC GREEN [3627],31.0,32.22837398373984,-1.2283739837398429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
377,377,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,83,DETROIT CITY FC ROUGE [3653],30.96,32.22837398373984,-1.268373983739842,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,DCFC
378,378,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,84,TROY SC BLUE DEVILS [3656],30.96,32.22837398373984,-1.268373983739842,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,TROY_SC
379,379,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,85,SOUTHWEST MICHIGAN SC SWM KICKERS WHITE [3669],30.93,32.22837398373984,-1.2983739837398431,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
380,380,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,86,MICHIGAN BURN WHITE [3688],30.89,32.22837398373984,-1.3383739837398423,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
381,381,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,87,MPSA CRUSH MNB [3720],30.83,32.22837398373984,-1.3983739837398446,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
382,382,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,88,THUNDERCATS SC ORANGE [3741],30.78,32.22837398373984,-1.4483739837398417,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
383,383,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,89,NATIONALS CAPITAL AREA RED [3766],30.75,32.22837398373984,-1.4783739837398429,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
384,384,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,90,ROMEO FC STINGRAYS [3781],30.73,32.22837398373984,-1.4983739837398424,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
385,385,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,91,TSC ALLIANCE B [3835],30.64,32.22837398373984,-1.5883739837398423,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
386,386,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,92,ROYAL OAK FC WHITE [3875],30.56,32.22837398373984,-1.6683739837398441,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,ROFC
387,387,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,93,MICHIGAN REVOLUTION MI REV PATRIOTS [3940],30.42,32.22837398373984,-1.8083739837398412,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
388,388,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,94,MICHIGAN TIGERS FC WHITE [3978],30.35,32.22837398373984,-1.8783739837398414,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
389,389,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,95,UNITED FC MICHIGAN BLUE [4063],30.22,32.22837398373984,-2.008373983739844,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,MICHUnited
390,390,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,96,MICHIGAN WOLVES HYPE [4079],30.18,32.22837398373984,-2.048373983739843,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Wolves
391,391,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,97,FARMINGTON SC FURY BLACK [4093],30.15,32.22837398373984,-2.0783739837398443,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
392,392,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,98,SCOR MEULENSTEEN ORANGE [4103],30.12,32.22837398373984,-2.108373983739842,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
393,393,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,99,CLAWSON STRIKERS SC [4122],30.08,32.22837398373984,-2.1483739837398446,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
394,394,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,100,DBSS STING SC BLUE [4154],30.03,32.22837398373984,-2.1983739837398417,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
395,395,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,101,GRAND LEDGE SC CZ [4164],30.0,32.22837398373984,-2.228373983739843,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
396,396,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,102,MICHIGAN REVOLUTION REV PATRIOTS [4192],29.95,32.22837398373984,-2.2783739837398436,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
397,397,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,103,MARSHALL SC [4199],29.93,32.22837398373984,-2.298373983739843,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
398,398,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,104,VAN BUREN COMMUNITY SA PRIDE [4223],29.88,32.22837398373984,-2.348373983739844,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
399,399,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,105,NORTH MACOMB COMMUNITY YS ROMEO FC STINGRAYS BLACK [4266],29.8,32.22837398373984,-2.428373983739842,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
400,400,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,106,SALINE FC STING GOLD [4345],29.6,32.22837398373984,-2.6283739837398414,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
401,401,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,107,FORCE SC WHITE [4378],29.51,32.22837398373984,-2.7183739837398413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
402,402,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,108,MICHIGAN FIRE JUNIORS WHITE [4456],29.32,32.22837398373984,-2.9083739837398426,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
403,403,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,109,SOUTHEAST MICHIGAN STORM BLUE [4471],29.3,32.22837398373984,-2.928373983739842,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
404,404,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,110,HOLLY ELITE [4531],29.1,32.22837398373984,-3.1283739837398414,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
405,405,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,111,MICHIGAN STARS ELITE SC ROCHESTER LIGHTNING GOLD [4565],29.01,32.22837398373984,-3.2183739837398413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,MI_STARS_ELITE
406,406,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,112,MICHIGAN THUNDER FC LEGENDS BLACK [4699],28.56,32.22837398373984,-3.668373983739844,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
407,407,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,113,LIVERPOOL FC IA MICHIGAN CENTRAL SELECT [4721],28.45,32.22837398373984,-3.7783739837398436,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Liverpool
408,408,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,114,LEGENDS FC GREY [4740],28.33,32.22837398373984,-3.8983739837398446,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
409,409,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,115,MICHIGAN JAGUARS NOVI BLACK [4753],28.27,32.22837398373984,-3.9583739837398433,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,JAGS
410,410,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,116,MICHIGAN JAGUARS DEARBORN WHITE [4774],28.14,32.22837398373984,-4.088373983739842,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,JAGS
411,411,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,117,OKEMOS SC CHIEFS [4784],28.09,32.22837398373984,-4.138373983739843,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
412,412,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,118,RIVER OAKS AYSO SC [4840],27.78,32.22837398373984,-4.448373983739842,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
413,413,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,119,NOVI PARKS SC LIGHTNING [4878],27.54,32.22837398373984,-4.688373983739844,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
414,414,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,120,MICHIGAN JAGUARS NOVI WHITE [4924],27.24,32.22837398373984,-4.988373983739844,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,JAGS
415,415,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,121,DETROIT CITY FC DOWNRIVER ROUGE [4947],27.09,32.22837398373984,-5.138373983739843,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,DCFC
416,416,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,122,DETROIT CITY FC WEST DOWNRIVER ROUGE [4978],26.84,32.22837398373984,-5.388373983739843,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,DCFC_WEST
417,417,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,123,DEWITT SC GOLD [5054],26.09,32.22837398373984,-6.138373983739843,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
418,418,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2008,1,NATIONALS SC ECNL [16],37.7,30.554437086092722,7.1455629139072805,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
419,419,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2008,2,VARDAR MLS NEXT [49],36.8,30.554437086092722,6.245562913907275,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,Vardar
420,420,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2008,3,WEST MICHIGAN YS ASSOCIATION AYSO UNITED GEO BLUE [61],36.61,30.554437086092722,6.055562913907277,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
421,421,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2008,4,NATIONALS UNION BLACK MI [67],36.51,30.554437086092722,5.955562913907276,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
422,422,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2008,5,MICHIGAN JAGUARS MLS NEXT [104],36.07,30.554437086092722,5.515562913907278,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,JAGS
423,423,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2008,6,NATIONALS UNION RED MI [175],35.54,30.554437086092722,4.985562913907277,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
